Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,outcome
IRO4_260,Assess_eligibility,,2011-03-27 21:29:15,Variant 28,28,
IRO4_263,Loan__application_received,,2011-03-27 21:30:00,Variant 30,30,
IRO4_259,Loan_application_rejected,,2011-03-27 21:32:06,Variant 1,1,False
IRO4_259,Reject_application,,2011-03-27 21:32:06,Variant 1,1,
IRO4_262,Appraise_property,,2011-03-27 21:38:40,Variant 19,19,
IRO4_258,Prepare_acceptance_pack,,2011-03-27 21:40:43,Variant 8,8,
IRO4_258,Check_if_home_insurance_quote_is_requested,,2011-03-27 21:44:32,Variant 8,8,
IRO4_257,Check__application__form_completeness,,2011-03-27 21:45:41,Variant 21,21,
IRO4_260,Prepare_acceptance_pack,,2011-03-27 21:46:01,Variant 28,28,
IRO4_261,Check_credit_history,,2011-03-27 21:47:24,Variant 2,2,
IRO4_264,Loan__application_received,,2011-03-27 22:00:00,Variant 9,9,
IRO4_264,Check__application__form_completeness,,2011-03-27 22:04:06,Variant 9,9,
IRO4_257,Check_credit_history,,2011-03-27 22:05:28,Variant 21,21,
IRO4_257,Appraise_property,,2011-03-27 22:05:37,Variant 21,21,
IRO4_262,Check_credit_history,,2011-03-27 22:06:13,Variant 19,19,
IRO4_255,Verify_repayment_agreement,,2011-03-27 22:08:53,Variant 16,16,
IRO4_261,Appraise_property,,2011-03-27 22:09:43,Variant 2,2,
IRO4_260,Check_if_home_insurance_quote_is_requested,,2011-03-27 22:14:57,Variant 28,28,
IRO4_262,Assess_loan_risk,,2011-03-27 22:19:04,Variant 19,19,
IRO4_262,Assess_eligibility,,2011-03-27 22:19:15,Variant 19,19,
IRO4_264,Check_credit_history,,2011-03-27 22:28:35,Variant 9,9,
IRO4_258,Send_home_insurance_quote,,2011-03-27 22:29:26,Variant 8,8,
IRO4_258,Verify_repayment_agreement,,2011-03-27 22:29:42,Variant 8,8,
IRO4_265,Loan__application_received,,2011-03-27 22:30:00,Variant 2,2,
IRO4_263,Check__application__form_completeness,,2011-03-27 22:33:00,Variant 30,30,
IRO4_260,Send_home_insurance_quote,,2011-03-27 22:35:57,Variant 28,28,
IRO4_255,Approve_application,,2011-03-27 22:39:45,Variant 16,16,True
IRO4_258,Cancel_application,,2011-03-27 22:41:02,Variant 8,8,
IRO4_258,Loan__application_canceled,,2011-03-27 22:41:02,Variant 8,8,False
IRO4_255,Prepare_acceptance_pack,,2011-03-27 22:41:33,Variant 16,16,True
IRO4_264,Assess_loan_risk,,2011-03-27 22:42:05,Variant 9,9,
IRO4_265,Check__application__form_completeness,,2011-03-27 22:43:05,Variant 2,2,
IRO4_260,Verify_repayment_agreement,,2011-03-27 22:47:32,Variant 28,28,
IRO4_263,Check_credit_history,,2011-03-27 22:48:54,Variant 30,30,
IRO4_261,Assess_loan_risk,,2011-03-27 22:49:51,Variant 2,2,
IRO4_260,Approve_application,,2011-03-27 22:50:08,Variant 28,28,True
IRO4_263,Appraise_property,,2011-03-27 22:50:59,Variant 30,30,
IRO4_255,Verify_repayment_agreement,,2011-03-27 22:53:26,Variant 16,16,True
IRO4_264,Appraise_property,,2011-03-27 22:56:44,Variant 9,9,
IRO4_263,Assess_loan_risk,,2011-03-27 22:59:46,Variant 30,30,
IRO4_266,Loan__application_received,,2011-03-27 23:00:00,Variant 3,3,
IRO4_255,Loan__application_approved,,2011-03-27 23:00:26,Variant 16,16,True
IRO4_255,Added_Activity,,2011-03-27 23:00:26,Variant 16,16,True
IRO4_260,Verify_repayment_agreement,,2011-03-27 23:02:12,Variant 28,28,True
IRO4_263,Assess_eligibility,,2011-03-27 23:04:09,Variant 30,30,
IRO4_261,Assess_eligibility,,2011-03-27 23:13:37,Variant 2,2,
IRO4_262,Prepare_acceptance_pack,,2011-03-27 23:21:05,Variant 19,19,
IRO4_266,Check__application__form_completeness,,2011-03-27 23:24:18,Variant 3,3,
IRO4_265,Check_credit_history,,2011-03-27 23:24:55,Variant 2,2,
IRO4_265,Appraise_property,,2011-03-27 23:25:54,Variant 2,2,
IRO4_267,Loan__application_received,,2011-03-27 23:30:00,Variant 3,3,
IRO4_262,Check_if_home_insurance_quote_is_requested,,2011-03-27 23:34:58,Variant 19,19,
IRO4_257,Assess_loan_risk,,2011-03-27 23:39:56,Variant 21,21,
IRO4_263,Prepare_acceptance_pack,,2011-03-27 23:45:41,Variant 30,30,
IRO4_266,Check_credit_history,,2011-03-27 23:46:27,Variant 3,3,
IRO4_265,Assess_loan_risk,,2011-03-27 23:48:49,Variant 2,2,
IRO4_260,Prepare_acceptance_pack,,2011-03-27 23:51:25,Variant 28,28,True
IRO4_268,Loan__application_received,,2011-03-28 00:00:00,Variant 27,27,
IRO4_262,Send_acceptance_pack,,2011-03-28 00:00:13,Variant 19,19,
IRO4_264,Assess_eligibility,,2011-03-28 00:01:51,Variant 9,9,
IRO4_267,Check__application__form_completeness,,2011-03-28 00:12:11,Variant 3,3,
IRO4_263,Check_if_home_insurance_quote_is_requested,,2011-03-28 00:15:20,Variant 30,30,
IRO4_268,Check__application__form_completeness,,2011-03-28 00:18:18,Variant 27,27,
IRO4_257,Assess_eligibility,,2011-03-28 00:20:01,Variant 21,21,
IRO4_262,Verify_repayment_agreement,,2011-03-28 00:21:22,Variant 19,19,
IRO4_260,Added_Activity,,2011-03-28 00:22:12,Variant 28,28,True
IRO4_260,Loan__application_approved,,2011-03-28 00:22:12,Variant 28,28,True
IRO4_268,Check_credit_history,,2011-03-28 00:25:46,Variant 27,27,
IRO4_261,Loan_application_rejected,,2011-03-28 00:27:07,Variant 2,2,False
IRO4_261,Reject_application,,2011-03-28 00:27:07,Variant 2,2,
IRO4_264,Prepare_acceptance_pack,,2011-03-28 00:28:42,Variant 9,9,
IRO4_264,Check_if_home_insurance_quote_is_requested,,2011-03-28 00:29:52,Variant 9,9,
IRO4_269,Loan__application_received,,2011-03-28 00:30:00,Variant 1,1,
IRO4_264,Send_acceptance_pack,,2011-03-28 00:31:36,Variant 9,9,
IRO4_257,Reject_application,,2011-03-28 00:39:25,Variant 21,21,False
IRO4_257,Loan_application_rejected,,2011-03-28 00:39:25,Variant 21,21,
IRO4_267,Check_credit_history,,2011-03-28 00:51:53,Variant 3,3,
IRO4_266,Assess_loan_risk,,2011-03-28 00:52:47,Variant 3,3,
IRO4_268,Appraise_property,,2011-03-28 00:53:00,Variant 27,27,
IRO4_267,Assess_loan_risk,,2011-03-28 00:56:11,Variant 3,3,
IRO4_270,Loan__application_received,,2011-03-28 01:00:00,Variant 2,2,
IRO4_265,Assess_eligibility,,2011-03-28 01:01:08,Variant 2,2,
IRO4_262,Approve_application,,2011-03-28 01:13:33,Variant 19,19,True
IRO4_262,Prepare_acceptance_pack,,2011-03-28 01:27:25,Variant 19,19,True
IRO4_269,Check__application__form_completeness,,2011-03-28 01:28:48,Variant 1,1,
IRO4_271,Loan__application_received,,2011-03-28 01:30:00,Variant 1,1,
IRO4_265,Loan_application_rejected,,2011-03-28 01:31:26,Variant 2,2,
IRO4_265,Reject_application,,2011-03-28 01:31:26,Variant 2,2,False
IRO4_269,Appraise_property,,2011-03-28 01:31:36,Variant 1,1,
IRO4_263,Send_home_insurance_quote,,2011-03-28 01:40:57,Variant 30,30,
IRO4_270,Check__application__form_completeness,,2011-03-28 01:41:45,Variant 2,2,
IRO4_270,Check_credit_history,,2011-03-28 01:41:53,Variant 2,2,
IRO4_269,Check_credit_history,,2011-03-28 01:43:05,Variant 1,1,
IRO4_268,Assess_loan_risk,,2011-03-28 01:47:00,Variant 27,27,
IRO4_270,Appraise_property,,2011-03-28 01:52:08,Variant 2,2,
IRO4_264,Verify_repayment_agreement,,2011-03-28 01:54:20,Variant 9,9,
IRO4_268,Assess_eligibility,,2011-03-28 01:55:05,Variant 27,27,
IRO4_268,Prepare_acceptance_pack,,2011-03-28 01:57:45,Variant 27,27,
IRO4_270,Assess_loan_risk,,2011-03-28 01:59:19,Variant 2,2,
IRO4_263,Verify_repayment_agreement,,2011-03-28 01:59:54,Variant 30,30,
IRO4_272,Loan__application_received,,2011-03-28 02:00:00,Variant 1,1,
IRO4_266,Appraise_property,,2011-03-30 18:00:31,Variant 3,3,
IRO4_263,Approve_application,,2011-03-30 18:03:02,Variant 30,30,True
IRO4_262,Verify_repayment_agreement,,2011-03-30 18:03:26,Variant 19,19,True
IRO4_270,Assess_eligibility,,2011-03-30 18:05:03,Variant 2,2,
IRO4_272,Check__application__form_completeness,,2011-03-30 18:08:15,Variant 1,1,
IRO4_266,Assess_eligibility,,2011-03-30 18:09:17,Variant 3,3,
IRO4_264,Loan__application_canceled,,2011-03-30 18:14:12,Variant 9,9,False
IRO4_264,Cancel_application,,2011-03-30 18:14:12,Variant 9,9,
IRO4_272,Appraise_property,,2011-03-30 18:14:50,Variant 1,1,
IRO4_271,Check__application__form_completeness,,2011-03-30 18:26:09,Variant 1,1,
IRO4_262,Loan__application_approved,,2011-03-30 18:29:43,Variant 19,19,True
IRO4_262,Added_Activity,,2011-03-30 18:29:43,Variant 19,19,True
IRO4_273,Loan__application_received,,2011-03-30 18:30:00,Variant 8,8,
IRO4_272,Check_credit_history,,2011-03-30 18:32:46,Variant 1,1,
IRO4_263,Verify_repayment_agreement,,2011-03-30 18:33:21,Variant 30,30,True
IRO4_269,Assess_loan_risk,,2011-03-30 18:33:43,Variant 1,1,
IRO4_270,Loan_application_rejected,,2011-03-30 18:36:07,Variant 2,2,False
IRO4_270,Reject_application,,2011-03-30 18:36:07,Variant 2,2,
IRO4_267,Appraise_property,,2011-03-30 18:39:51,Variant 3,3,
IRO4_267,Assess_eligibility,,2011-03-30 18:51:21,Variant 3,3,
IRO4_267,Reject_application,,2011-03-30 18:53:42,Variant 3,3,
IRO4_267,Loan_application_rejected,,2011-03-30 18:53:42,Variant 3,3,False
IRO4_274,Loan__application_received,,2011-03-30 19:00:00,Variant 4,4,
IRO4_273,Check__application__form_completeness,,2011-03-30 19:01:17,Variant 8,8,
IRO4_273,Check_credit_history,,2011-03-30 19:03:31,Variant 8,8,
IRO4_266,Reject_application,,2011-03-30 19:08:21,Variant 3,3,False
IRO4_266,Loan_application_rejected,,2011-03-30 19:08:21,Variant 3,3,
IRO4_273,Assess_loan_risk,,2011-03-30 19:15:35,Variant 8,8,
IRO4_271,Appraise_property,,2011-03-30 19:21:47,Variant 1,1,
IRO4_275,Loan__application_received,,2011-03-30 19:30:00,Variant 16,16,
IRO4_271,Check_credit_history,,2011-03-30 19:32:55,Variant 1,1,
IRO4_272,Assess_loan_risk,,2011-03-30 19:33:06,Variant 1,1,
IRO4_263,Prepare_acceptance_pack,,2011-03-30 19:36:29,Variant 30,30,True
IRO4_268,Check_if_home_insurance_quote_is_requested,,2011-03-30 19:38:09,Variant 27,27,
IRO4_263,Loan__application_approved,,2011-03-30 19:41:53,Variant 30,30,True
IRO4_263,Added_Activity,,2011-03-30 19:41:53,Variant 30,30,True
IRO4_275,Check__application__form_completeness,,2011-03-30 19:43:28,Variant 16,16,
IRO4_275,Appraise_property,,2011-03-30 19:46:34,Variant 16,16,
IRO4_272,Assess_eligibility,,2011-03-30 19:51:08,Variant 1,1,
IRO4_275,Check_credit_history,,2011-03-30 19:53:24,Variant 16,16,
IRO4_271,Assess_loan_risk,,2011-03-30 19:57:52,Variant 1,1,
IRO4_271,Assess_eligibility,,2011-03-30 19:58:20,Variant 1,1,
IRO4_276,Loan__application_received,,2011-03-30 20:00:00,Variant 1,1,
IRO4_272,Reject_application,,2011-03-30 20:03:33,Variant 1,1,
IRO4_272,Loan_application_rejected,,2011-03-30 20:03:33,Variant 1,1,False
IRO4_274,Check__application__form_completeness,,2011-03-30 20:19:11,Variant 4,4,
IRO4_274,Appraise_property,,2011-03-30 20:20:33,Variant 4,4,
IRO4_271,Reject_application,,2011-03-30 20:22:35,Variant 1,1,
IRO4_271,Loan_application_rejected,,2011-03-30 20:22:35,Variant 1,1,False
IRO4_277,Loan__application_received,,2011-03-30 20:30:00,Variant 10,10,
IRO4_273,Appraise_property,,2011-03-30 20:33:16,Variant 8,8,
IRO4_269,Assess_eligibility,,2011-03-30 20:51:38,Variant 1,1,
IRO4_269,Loan_application_rejected,,2011-03-30 20:53:49,Variant 1,1,False
IRO4_269,Reject_application,,2011-03-30 20:53:49,Variant 1,1,
IRO4_277,Check__application__form_completeness,,2011-03-30 20:56:22,Variant 10,10,
IRO4_276,Check__application__form_completeness,,2011-03-30 20:56:23,Variant 1,1,
IRO4_276,Appraise_property,,2011-03-30 20:59:34,Variant 1,1,
IRO4_278,Loan__application_received,,2011-03-30 21:00:00,Variant 1,1,
IRO4_274,Check_credit_history,,2011-03-30 21:05:30,Variant 4,4,
IRO4_278,Check__application__form_completeness,,2011-03-30 21:18:55,Variant 1,1,
IRO4_278,Appraise_property,,2011-03-30 21:22:29,Variant 1,1,
IRO4_277,Check_credit_history,,2011-03-30 21:22:36,Variant 10,10,
IRO4_273,Assess_eligibility,,2011-03-30 21:23:03,Variant 8,8,
IRO4_275,Assess_loan_risk,,2011-03-30 21:29:07,Variant 16,16,
IRO4_279,Loan__application_received,,2011-03-30 21:30:00,Variant 4,4,
IRO4_275,Assess_eligibility,,2011-03-30 21:32:37,Variant 16,16,
IRO4_273,Prepare_acceptance_pack,,2011-03-30 21:36:16,Variant 8,8,
IRO4_276,Check_credit_history,,2011-03-30 21:38:09,Variant 1,1,
IRO4_277,Appraise_property,,2011-03-30 21:41:29,Variant 10,10,
IRO4_276,Assess_loan_risk,,2011-03-30 21:44:26,Variant 1,1,
IRO4_268,Send_acceptance_pack,,2011-03-30 21:47:03,Variant 27,27,
IRO4_276,Assess_eligibility,,2011-03-30 21:49:58,Variant 1,1,
IRO4_277,Assess_loan_risk,,2011-03-30 21:59:18,Variant 10,10,
IRO4_280,Loan__application_received,,2011-03-30 22:00:00,Variant 2,2,
IRO4_277,Assess_eligibility,,2011-03-30 22:00:45,Variant 10,10,
IRO4_280,Check__application__form_completeness,,2011-03-30 22:04:49,Variant 2,2,
IRO4_273,Check_if_home_insurance_quote_is_requested,,2011-03-30 22:07:15,Variant 8,8,
IRO4_279,Check__application__form_completeness,,2011-03-30 22:07:37,Variant 4,4,
IRO4_277,Prepare_acceptance_pack,,2011-03-30 22:10:26,Variant 10,10,
IRO4_274,Assess_loan_risk,,2011-03-30 22:11:21,Variant 4,4,
IRO4_280,Check_credit_history,,2011-03-30 22:14:05,Variant 2,2,
IRO4_276,Reject_application,,2011-03-30 22:14:21,Variant 1,1,
IRO4_276,Loan_application_rejected,,2011-03-30 22:14:21,Variant 1,1,False
IRO4_277,Check_if_home_insurance_quote_is_requested,,2011-03-30 22:14:27,Variant 10,10,
IRO4_277,Send_acceptance_pack,,2011-03-30 22:17:27,Variant 10,10,
IRO4_280,Appraise_property,,2011-03-30 22:17:45,Variant 2,2,
IRO4_275,Prepare_acceptance_pack,,2011-03-30 22:25:21,Variant 16,16,
IRO4_273,Send_home_insurance_quote,,2011-03-30 22:25:46,Variant 8,8,
IRO4_273,Verify_repayment_agreement,,2011-03-30 22:27:21,Variant 8,8,
IRO4_268,Verify_repayment_agreement,,2011-03-30 22:29:45,Variant 27,27,
IRO4_281,Loan__application_received,,2011-03-30 22:30:00,Variant 97,97,
IRO4_273,Loan__application_canceled,,2011-03-30 22:31:40,Variant 8,8,False
IRO4_273,Cancel_application,,2011-03-30 22:31:40,Variant 8,8,
IRO4_277,Verify_repayment_agreement,,2011-03-30 22:32:06,Variant 10,10,
IRO4_280,Assess_loan_risk,,2011-03-30 22:34:22,Variant 2,2,
IRO4_279,Appraise_property,,2011-03-30 22:40:44,Variant 4,4,
IRO4_280,Assess_eligibility,,2011-03-30 22:40:47,Variant 2,2,
IRO4_275,Check_if_home_insurance_quote_is_requested,,2011-03-30 22:42:13,Variant 16,16,
IRO4_275,Send_home_insurance_quote,,2011-03-30 22:44:32,Variant 16,16,
IRO4_275,Verify_repayment_agreement,,2011-03-30 22:44:33,Variant 16,16,
IRO4_281,Check__application__form_completeness,,2011-03-30 22:52:10,Variant 97,97,
IRO4_268,Approve_application,,2011-03-30 22:54:02,Variant 27,27,True
IRO4_277,Loan__application_canceled,,2011-03-30 22:54:22,Variant 10,10,False
IRO4_277,Cancel_application,,2011-03-30 22:54:22,Variant 10,10,
IRO4_274,Assess_eligibility,,2011-03-30 22:57:37,Variant 4,4,
IRO4_279,Check_credit_history,,2011-03-30 22:59:27,Variant 4,4,
IRO4_268,Verify_repayment_agreement,,2011-03-30 22:59:50,Variant 27,27,True
IRO4_282,Loan__application_received,,2011-03-30 23:00:00,Variant 2,2,
IRO4_282,Check__application__form_completeness,,2011-03-30 23:01:17,Variant 2,2,
IRO4_282,Check_credit_history,,2011-03-30 23:06:35,Variant 2,2,
IRO4_278,Check_credit_history,,2011-03-30 23:09:05,Variant 1,1,
IRO4_274,Prepare_acceptance_pack,,2011-03-30 23:10:50,Variant 4,4,
IRO4_280,Loan_application_rejected,,2011-03-30 23:12:52,Variant 2,2,False
IRO4_280,Reject_application,,2011-03-30 23:12:52,Variant 2,2,
IRO4_274,Check_if_home_insurance_quote_is_requested,,2011-03-30 23:19:42,Variant 4,4,
IRO4_282,Appraise_property,,2011-03-30 23:22:38,Variant 2,2,
IRO4_282,Assess_loan_risk,,2011-03-30 23:27:05,Variant 2,2,
IRO4_282,Assess_eligibility,,2011-03-30 23:29:42,Variant 2,2,
IRO4_283,Loan__application_received,,2011-03-30 23:30:00,Variant 5,5,
IRO4_278,Assess_loan_risk,,2011-03-30 23:37:32,Variant 1,1,
IRO4_274,Send_acceptance_pack,,2011-03-30 23:37:42,Variant 4,4,
IRO4_274,Verify_repayment_agreement,,2011-03-30 23:40:24,Variant 4,4,
IRO4_282,Loan_application_rejected,,2011-03-30 23:41:21,Variant 2,2,
IRO4_282,Reject_application,,2011-03-30 23:41:21,Variant 2,2,False
IRO4_281,Return_application_back_to_applicant,,2011-03-30 23:44:17,Variant 97,97,
IRO4_268,Prepare_acceptance_pack,,2011-03-30 23:53:08,Variant 27,27,True
IRO4_278,Assess_eligibility,,2011-03-30 23:58:30,Variant 1,1,
IRO4_284,Loan__application_received,,2011-03-31 00:00:00,Variant 24,24,
IRO4_284,Check__application__form_completeness,,2011-03-31 00:01:23,Variant 24,24,
IRO4_274,Loan__application_canceled,,2011-03-31 00:01:50,Variant 4,4,False
IRO4_274,Cancel_application,,2011-03-31 00:01:50,Variant 4,4,
IRO4_279,Assess_loan_risk,,2011-03-31 00:01:52,Variant 4,4,
IRO4_283,Check__application__form_completeness,,2011-03-31 00:04:42,Variant 5,5,
IRO4_279,Assess_eligibility,,2011-03-31 00:05:25,Variant 4,4,
IRO4_278,Reject_application,,2011-03-31 00:05:48,Variant 1,1,
IRO4_278,Loan_application_rejected,,2011-03-31 00:05:48,Variant 1,1,False
IRO4_275,Approve_application,,2011-03-31 00:10:41,Variant 16,16,True
IRO4_284,Check_credit_history,,2011-03-31 00:14:44,Variant 24,24,
IRO4_275,Prepare_acceptance_pack,,2011-03-31 00:15:54,Variant 16,16,True
IRO4_285,Loan__application_received,,2011-03-31 00:30:00,Variant 48,48,
IRO4_275,Verify_repayment_agreement,,2011-03-31 00:32:10,Variant 16,16,True
IRO4_285,Check__application__form_completeness,,2011-03-31 00:32:57,Variant 48,48,
IRO4_279,Prepare_acceptance_pack,,2011-03-31 00:40:03,Variant 4,4,
IRO4_268,Loan__application_approved,,2011-03-31 00:44:26,Variant 27,27,True
IRO4_268,Added_Activity,,2011-03-31 00:44:26,Variant 27,27,True
IRO4_284,Assess_loan_risk,,2011-03-31 00:48:30,Variant 24,24,
IRO4_283,Appraise_property,,2011-03-31 00:53:45,Variant 5,5,
IRO4_275,Loan__application_approved,,2011-03-31 00:58:07,Variant 16,16,True
IRO4_275,Added_Activity,,2011-03-31 00:58:07,Variant 16,16,True
IRO4_285,Check_credit_history,,2011-03-31 00:59:38,Variant 48,48,
IRO4_286,Loan__application_received,,2011-03-31 01:00:00,Variant 16,16,
IRO4_286,Check__application__form_completeness,,2011-03-31 01:07:53,Variant 16,16,
IRO4_279,Check_if_home_insurance_quote_is_requested,,2011-03-31 01:16:42,Variant 4,4,
IRO4_286,Appraise_property,,2011-03-31 01:18:18,Variant 16,16,
IRO4_286,Check_credit_history,,2011-03-31 01:19:09,Variant 16,16,
IRO4_283,Check_credit_history,,2011-03-31 01:23:20,Variant 5,5,
IRO4_281,Receive_updated_application,,2011-03-31 01:23:50,Variant 97,97,
IRO4_285,Appraise_property,,2011-03-31 01:24:59,Variant 48,48,
IRO4_285,Assess_loan_risk,,2011-03-31 01:26:05,Variant 48,48,
IRO4_285,Assess_eligibility,,2011-03-31 01:26:37,Variant 48,48,
IRO4_287,Loan__application_received,,2011-03-31 01:30:00,Variant 1,1,
IRO4_287,Check__application__form_completeness,,2011-03-31 01:30:03,Variant 1,1,
IRO4_284,Appraise_property,,2011-03-31 01:35:55,Variant 24,24,
IRO4_287,Appraise_property,,2011-03-31 01:43:15,Variant 1,1,
IRO4_283,Assess_loan_risk,,2011-03-31 01:49:04,Variant 5,5,
IRO4_287,Check_credit_history,,2011-03-31 01:50:31,Variant 1,1,
IRO4_281,Check__application__form_completeness,,2011-03-31 01:53:38,Variant 97,97,
IRO4_283,Assess_eligibility,,2011-03-31 01:57:06,Variant 5,5,
IRO4_288,Loan__application_received,,2011-03-31 02:00:00,Variant 1,1,
IRO4_281,Appraise_property,,2011-03-31 18:00:15,Variant 97,97,
IRO4_287,Assess_loan_risk,,2011-03-31 18:02:46,Variant 1,1,
IRO4_283,Prepare_acceptance_pack,,2011-03-31 18:02:59,Variant 5,5,
IRO4_279,Send_acceptance_pack,,2011-03-31 18:03:57,Variant 4,4,
IRO4_284,Assess_eligibility,,2011-03-31 18:10:35,Variant 24,24,
IRO4_283,Check_if_home_insurance_quote_is_requested,,2011-03-31 18:12:10,Variant 5,5,
IRO4_288,Check__application__form_completeness,,2011-03-31 18:24:20,Variant 1,1,
IRO4_289,Loan__application_received,,2011-03-31 18:30:00,Variant 10,10,
IRO4_289,Check__application__form_completeness,,2011-03-31 18:30:36,Variant 10,10,
IRO4_285,Prepare_acceptance_pack,,2011-03-31 18:36:16,Variant 48,48,
IRO4_279,Verify_repayment_agreement,,2011-03-31 18:37:30,Variant 4,4,
IRO4_289,Check_credit_history,,2011-03-31 18:40:10,Variant 10,10,
IRO4_288,Appraise_property,,2011-03-31 18:42:03,Variant 1,1,
IRO4_287,Assess_eligibility,,2011-03-31 18:47:14,Variant 1,1,
IRO4_287,Loan_application_rejected,,2011-03-31 18:49:15,Variant 1,1,
IRO4_287,Reject_application,,2011-03-31 18:49:15,Variant 1,1,False
IRO4_285,Check_if_home_insurance_quote_is_requested,,2011-03-31 18:52:13,Variant 48,48,
IRO4_281,Check_credit_history,,2011-03-31 18:52:47,Variant 97,97,
IRO4_281,Assess_loan_risk,,2011-03-31 18:57:05,Variant 97,97,
IRO4_283,Send_home_insurance_quote,,2011-03-31 18:57:20,Variant 5,5,
IRO4_279,Cancel_application,,2011-03-31 18:58:33,Variant 4,4,False
IRO4_279,Loan__application_canceled,,2011-03-31 18:58:33,Variant 4,4,
IRO4_290,Loan__application_received,,2011-03-31 19:00:00,Variant 70,70,
IRO4_283,Verify_repayment_agreement,,2011-03-31 19:04:08,Variant 5,5,
IRO4_285,Send_acceptance_pack,,2011-03-31 19:05:43,Variant 48,48,
IRO4_285,Verify_repayment_agreement,,2011-03-31 19:07:10,Variant 48,48,
