caseid,activity,resource,ts,outcome
8859711,set decision phase decision permitting decided,560890,2013-12-20 08:00:00,True
8859711,enter senddate decision,560890,2013-12-20 08:00:00,True
9053509,OLO messaging active,560872,2013-12-20 08:00:00,
8859711,phase decision sent,560890,2013-12-20 08:00:00,True
8859711,completed subcases content,560890,2013-12-20 08:00:00,True
8859711,decision date prior to decision,560890,2013-12-20 08:00:00,True
8859711,set decision status,560890,2013-12-20 08:00:00,True
8859711,creating environmental permit decision,560890,2013-12-20 08:00:00,True
8859711,coordination of application,560890,2013-12-20 08:00:00,True
7711919,phase decision sent,560890,2013-12-20 08:00:00,True
7711919,enter senddate decision,560890,2013-12-20 08:00:00,True
7711919,enter senddate decision environmental permit,560890,2013-12-20 08:00:00,True
8859711,phase application receptive,560890,2013-12-20 08:00:00,True
9047060,send confirmation receipt,560872,2013-12-20 08:00:00,True
9047060,phase application received,560872,2013-12-20 08:00:00,
9047060,create procedure confirmation,560872,2013-12-20 08:00:00,True
7034840,creating cover letter decision,560890,2013-12-20 08:00:00,True
7034840,phase decision sent,560890,2013-12-20 08:00:00,True
7034840,enter senddate decision environmental permit,560890,2013-12-20 08:00:00,True
8859711,grounds for refusal,560890,2013-12-20 08:00:00,True
8859711,generating decision environmental permit,560890,2013-12-20 08:00:00,True
8859711,suspension ground applicable,560890,2013-12-20 08:00:00,True
8859711,treat subcases content,560890,2013-12-20 08:00:00,True
7034840,transcript decision environmental permit to stakeholders,560890,2013-12-20 08:00:00,True
7034840,register objection and appeal periods,560890,2013-12-20 08:00:00,True
7034840,create publication document,560890,2013-12-20 08:00:00,True
7034840,phase decision taken,560890,2013-12-20 08:00:00,True
7034840,set decision phase decision permitting decided,560890,2013-12-20 08:00:00,True
8859711,enter senddate decision environmental permit,560890,2013-12-20 08:00:00,True
8859711,procedure change,560890,2013-12-20 08:00:00,True
8859711,phase advice known,560890,2013-12-20 08:00:00,True
7034840,record date of decision environmental permit,560890,2013-12-20 08:00:00,True
8859711,by law,560890,2013-12-20 08:00:00,True
8859711,creating cover letter decision,560890,2013-12-20 08:00:00,True
8859711,create subcases completeness,560890,2013-12-20 08:00:00,True
9047060,MER present,560872,2013-12-20 08:00:00,
9053509,forward to the competent authority,560872,2013-12-20 08:00:00,
9047060,forward to the competent authority,560872,2013-12-20 08:00:00,
8859711,procedure change,560890,2013-12-20 08:00:00,True
6574954,record date of decision environmental permit,560890,2013-12-20 08:00:00,True
6574954,set decision phase decision permitting decided,560890,2013-12-20 08:00:00,True
6574954,enter senddate decision environmental permit,560890,2013-12-20 08:00:00,True
9047060,send confirmation receipt,560872,2013-12-20 08:00:00,True
6574954,enter senddate decision,560890,2013-12-20 08:00:00,True
8859711,register objection and appeal periods,560890,2013-12-20 08:00:00,True
8859711,phase decision ready,560890,2013-12-20 08:00:00,True
8859711,ask stakeholders views,560890,2013-12-20 08:00:00,True
8859711,request complete,560890,2013-12-20 08:00:00,True
8859711,article 34  WABO applies,560890,2013-12-20 08:00:00,True
8859711,send letter in progress,560890,2013-12-20 08:00:00,True
8859711,transcript decision environmental permit to stakeholders,560890,2013-12-20 08:00:00,True
6574954,start decision phase decision permitting sent,560890,2013-12-20 08:00:00,True
9053509,procedure change,560872,2013-12-20 08:00:00,
9053509,registration date publication,560872,2013-12-20 08:00:00,
8859711,assessment of content completed,560890,2013-12-20 08:00:00,True
7711919,transcript decision environmental permit to stakeholders,560890,2013-12-20 08:00:00,True
7835964,set decision phase decision permitting decided,560890,2013-12-20 08:00:00,True
7711919,creating cover letter decision,560890,2013-12-20 08:00:00,True
7711919,register objection and appeal periods,560890,2013-12-20 08:00:00,True
7711919,phase decision taken,560890,2013-12-20 08:00:00,True
7835964,record date of decision environmental permit,560890,2013-12-20 08:00:00,True
7711919,record date of decision environmental permit,560890,2013-12-20 08:00:00,True
7711919,set decision phase decision permitting decided,560890,2013-12-20 08:00:00,True
8859711,record date of decision environmental permit,560890,2013-12-20 19:23:53,True
8859711,enter senddate decision environmental permit,560890,2013-12-20 19:24:48,True
7711919,start decision phase decision permitting sent,560890,2013-12-23 08:00:00,True
7034840,start decision phase decision permitting sent,560890,2013-12-23 08:00:00,True
7034840,enter senddate decision,560890,2013-12-23 08:00:00,True
7711919,enter senddate decision environmental permit,560890,2013-12-23 08:00:00,True
7034840,enter senddate decision environmental permit,560890,2013-12-23 08:00:00,True
7835964,date decision for inspection,560890,2013-12-24 08:00:00,True
7835964,set decision phase inspection of decision permitting,560890,2013-12-24 08:00:00,True
8632892,date draft decision for inspection,560890,2013-12-24 08:00:00,True
8632892,set decision phase: draft decision for inspection,560890,2013-12-24 08:00:00,True
9074955,register submission date request,560872,2013-12-24 08:00:00,
6574954,date decision for inspection,560890,2013-12-24 08:00:00,True
6574954,set decision phase inspection of decision permitting,560890,2013-12-24 08:00:00,True
9082329,register submission date request,560872,2013-12-28 08:00:00,
9080437,register submission date request,560872,2013-12-28 08:00:00,
8723873,enter date decision procedure term extension,560912,2013-12-30 08:00:00,True
8909682,create subcases completeness,560872,2013-12-30 08:00:00,True
8909682,registration date publication,560872,2013-12-30 08:00:00,True
8723873,start decision phase extension granted,560912,2013-12-30 08:00:00,True
8723873,enter senddate decision procedure term extension,560912,2013-12-30 08:00:00,True
8723873,start decision phase extension granted,560912,2013-12-30 08:00:00,True
8420841,register deadline,560872,2013-12-30 08:00:00,True
8420841,set phase: phase permitting irrevocable,560872,2013-12-30 08:00:00,True
8909682,create publication document,560872,2013-12-30 08:00:00,True
8723873,extend procedure term,560912,2013-12-31 08:00:00,True
8723873,register number of days extension period,560912,2013-12-31 08:00:00,True
8723873,creating decision procedure term extension,560912,2013-12-31 08:00:00,True
8723873,set decision status,560912,2013-12-31 08:00:00,True
8723873,decision date prior to decision,560912,2013-12-31 08:00:00,True
8723873,enter senddate procedure term extension,560912,2014-01-02 08:00:00,True
8723873,phase procedure extended,560912,2014-01-02 08:00:00,True
8723873,create decision procedure term extension,560912,2014-01-02 08:00:00,True
8645573,close case,560912,2014-01-02 08:00:00,True
9074955,phase application received,560872,2014-01-02 08:00:00,True
9074955,send confirmation receipt,560872,2014-01-02 08:00:00,True
9074955,procedure change,560872,2014-01-02 08:00:00,True
9074955,start WABOprocedure,560872,2014-01-02 08:00:00,
8645573,read publication date field,560912,2014-01-02 08:00:00,True
8645573,phase procedure aborted,560912,2014-01-02 08:00:00,True
8645573,phase case handled,560912,2014-01-02 08:00:00,True
8723873,create cover letter extend procedure term,560912,2014-01-02 08:00:00,True
9074955,send confirmation receipt,560872,2014-01-02 08:00:00,
8645573,message terminate request,560912,2014-01-02 08:00:00,True
9074955,OLO messaging active,560872,2014-01-02 08:00:00,True
9074955,create subcases completeness,560872,2014-01-02 08:00:00,True
9074955,registration date publication,560872,2014-01-02 08:00:00,
9074955,forward to the competent authority,560872,2014-01-02 08:00:00,True
9074955,regular procedure without MER,560872,2014-01-02 08:00:00,True
8645573,phase archived case,560912,2014-01-02 08:00:00,True
8645573,stop all running subcases 2b,560912,2014-01-02 08:00:00,True
9074955,create publication document,560872,2014-01-02 08:00:00,True
9074955,create procedure confirmation,560872,2014-01-02 08:00:00,True
9074955,enter senddate acknowledgement,560872,2014-01-02 16:54:45,True
8645573,enter senddate request termination,560912,2014-01-02 20:12:25,True
8645573,register deadline,560912,2014-01-02 20:36:46,True
9043775,phase advice known,560872,2014-01-03 08:00:00,True
9082329,create procedure confirmation,560872,2014-01-03 08:00:00,True
9082329,registration date publication,560872,2014-01-03 08:00:00,True
9043775,enter senddate decision,560872,2014-01-03 08:00:00,True
9043775,procedure change,560872,2014-01-03 08:00:00,True
9043775,suspension ground applicable,560872,2014-01-03 08:00:00,True
9082329,forward to the competent authority,560872,2014-01-03 08:00:00,True
9043775,phase application receptive,560872,2014-01-03 08:00:00,True
9043775,assessment of content completed,560872,2014-01-03 08:00:00,True
9043775,send letter in progress,560872,2014-01-03 08:00:00,True
9082329,regular procedure without MER,560872,2014-01-03 08:00:00,True
9082329,phase application received,560872,2014-01-03 08:00:00,True
9043775,phase decision taken,560872,2014-01-03 08:00:00,True
9043775,register objection and appeal periods,560872,2014-01-03 08:00:00,True
9043775,submit decision,560872,2014-01-03 08:00:00,True
9043775,ask stakeholders views,560872,2014-01-03 08:00:00,True
9043775,by law,560872,2014-01-03 08:00:00,True
9043775,procedure change,560872,2014-01-03 08:00:00,True
9043775,decision date prior to decision,560872,2014-01-03 08:00:00,True
9043775,request complete,560872,2014-01-03 08:00:00,True
9043775,treat subcases content,560872,2014-01-03 08:00:00,True
9043775,set decision status,560872,2014-01-03 08:00:00,True
9043775,phase decision ready,560872,2014-01-03 08:00:00,True
9043775,generating decision environmental permit,560872,2014-01-03 08:00:00,True
9043775,enter senddate decision environmental permit,560872,2014-01-03 08:00:00,True
9043775,grounds for refusal,560872,2014-01-03 08:00:00,True
9043775,transcript decision environmental permit to stakeholders,560872,2014-01-03 08:00:00,True
9043775,phase decision sent,560872,2014-01-03 08:00:00,True
9043775,article 34  WABO applies,560872,2014-01-03 08:00:00,True
9043775,create subcases completeness,560872,2014-01-03 08:00:00,True
9043775,creating environmental permit decision,560872,2014-01-03 08:00:00,True
9043775,completed subcases content,560872,2014-01-03 08:00:00,True
9043775,coordination of application,560872,2014-01-03 08:00:00,True
9080437,OLO messaging active,560872,2014-01-03 08:00:00,True
9080437,phase application received,560872,2014-01-03 08:00:00,True
9080437,send confirmation receipt,560872,2014-01-03 08:00:00,True
9080437,create procedure confirmation,560872,2014-01-03 08:00:00,True
9080437,send confirmation receipt,560872,2014-01-03 08:00:00,
9082329,send confirmation receipt,560872,2014-01-03 08:00:00,True
9082329,send confirmation receipt,560872,2014-01-03 08:00:00,True
9080437,create publication document,560872,2014-01-03 08:00:00,True
9080437,forward to the competent authority,560872,2014-01-03 08:00:00,True
9080437,regular procedure without MER,560872,2014-01-03 08:00:00,True
9043775,creating cover letter decision,560872,2014-01-03 08:00:00,True
9082329,start WABOprocedure,560872,2014-01-03 08:00:00,True
9080437,start WABOprocedure,560872,2014-01-03 08:00:00,True
9080437,registration date publication,560872,2014-01-03 08:00:00,True
9082329,OLO messaging active,560872,2014-01-03 08:00:00,True
9082329,enter senddate acknowledgement,560912,2014-01-03 19:28:23,True
9012111,send letter in progress,560872,2014-01-06 08:00:00,True
7400998,coordination of application,560872,2014-01-06 08:00:00,True
7400998,perspective on draft decision environmental permit received,560872,2014-01-06 08:00:00,True
9012111,phase application receptive,560872,2014-01-06 08:00:00,True
9012111,phase decision sent,560872,2014-01-06 08:00:00,True
9012111,generating decision environmental permit,560872,2014-01-06 08:00:00,True
9012111,decision date prior to decision,560872,2014-01-06 08:00:00,True
9014443,enter senddate decision,560872,2014-01-06 08:00:00,True
9014443,request complete,560872,2014-01-06 08:00:00,True
9014443,procedure change,560872,2014-01-06 08:00:00,True
9014443,suspension ground applicable,560872,2014-01-06 08:00:00,True
8466820,close case,560872,2014-01-06 08:00:00,True
9012111,set decision status,560872,2014-01-06 08:00:00,True
9012111,creating environmental permit decision,560872,2014-01-06 08:00:00,True
9014443,ask stakeholders views,560872,2014-01-06 08:00:00,True
8466820,phase case handled,560872,2014-01-06 08:00:00,True
