Case ID,Activity,Resource,Complete Timestamp,outcome
C15081,Create Fine,22.0,2003-04-07 00:00:00,
N42440,Payment,,2003-04-07 00:00:00,
N47215,Payment,,2003-04-08 00:00:00,
S80209,Create Fine,26.0,2003-04-08 00:00:00,
V9292,Send Appeal to Prefecture,,2003-04-08 00:00:00,False
S78967,Create Fine,29.0,2003-04-08 00:00:00,
S86247,Payment,,2003-04-08 00:00:00,False
S86142,Create Fine,30.0,2003-04-08 00:00:00,
S43878,Payment,,2003-04-08 00:00:00,False
N48244,Create Fine,538.0,2003-04-09 00:00:00,
S80209,Payment,,2003-04-09 00:00:00,False
N46105,Payment,,2003-04-09 00:00:00,False
N40470,Create Fine,537.0,2003-04-10 00:00:00,
S72814,Payment,,2003-04-10 00:00:00,False
S80154,Payment,,2003-04-10 00:00:00,False
S77522,Send Appeal to Prefecture,,2003-04-10 00:00:00,
V11515,Create Fine,28.0,2003-04-11 00:00:00,
S86142,Payment,,2003-04-11 00:00:00,False
S74383,Payment,,2003-04-12 00:00:00,False
S76050,Payment,,2003-04-12 00:00:00,False
N45271,Payment,,2003-04-12 00:00:00,False
N48260,Create Fine,538.0,2003-04-12 00:00:00,
V11529,Create Fine,29.0,2003-04-14 00:00:00,
N45814,Payment,,2003-04-14 00:00:00,False
N40470,Payment,,2003-04-14 00:00:00,False
S39142,Send Appeal to Prefecture,,2003-04-15 00:00:00,False
N46032,Send Appeal to Prefecture,,2003-04-15 00:00:00,
S66382,Create Fine,20.0,2003-04-16 00:00:00,
S79983,Create Fine,34.0,2003-04-16 00:00:00,
N48377,Create Fine,536.0,2003-04-16 00:00:00,
V9162,Payment,,2003-04-16 00:00:00,False
N44795,Payment,,2003-04-17 00:00:00,False
S78967,Payment,,2003-04-17 00:00:00,False
N45390,Payment,,2003-04-17 00:00:00,False
S75836,Payment,,2003-04-18 00:00:00,
S71269,Payment,,2003-04-18 00:00:00,False
S80356,Create Fine,28.0,2003-04-19 00:00:00,
N48513,Create Fine,550.0,2003-04-19 00:00:00,
N48291,Create Fine,538.0,2003-04-19 00:00:00,
N41187,Payment,,2003-04-19 00:00:00,
S43186,Create Fine,12.0,2003-04-22 00:00:00,
V11581,Create Fine,28.0,2003-04-22 00:00:00,
N48516,Create Fine,550.0,2003-04-22 00:00:00,
S79983,Payment,,2003-04-22 00:00:00,False
N45973,Receive Result Appeal from Prefecture,,2003-04-22 00:00:00,
N45627,Receive Result Appeal from Prefecture,,2003-04-22 00:00:00,
S86177,Create Fine,37.0,2003-04-23 00:00:00,
N48805,Create Fine,538.0,2003-04-24 00:00:00,
S76551,Payment,,2003-04-24 00:00:00,False
S66382,Payment,,2003-04-24 00:00:00,False
N44834,Payment,,2003-04-24 00:00:00,False
S43187,Create Fine,12.0,2003-04-25 00:00:00,
S54688,Create Fine,32.0,2003-04-26 00:00:00,
N48714,Create Fine,536.0,2003-04-26 00:00:00,
S86183,Create Fine,37.0,2003-04-26 00:00:00,
N45061,Payment,,2003-04-26 00:00:00,False
S75290,Payment,,2003-04-26 00:00:00,False
S80364,Create Fine,28.0,2003-04-27 00:00:00,
S86281,Create Fine,11.0,2003-04-27 00:00:00,
S43186,Payment,,2003-04-28 00:00:00,False
N43043,Payment,,2003-04-28 00:00:00,False
N48530,Create Fine,550.0,2003-04-28 00:00:00,
N48244,Payment,,2003-04-28 00:00:00,False
N48819,Create Fine,538.0,2003-04-29 00:00:00,
V11649,Create Fine,29.0,2003-04-29 00:00:00,
V11648,Create Fine,29.0,2003-04-29 00:00:00,
V11662,Create Fine,29.0,2003-04-29 00:00:00,
V11680,Create Fine,11.0,2003-04-29 00:00:00,
N48826,Create Fine,538.0,2003-04-30 00:00:00,
S80258,Create Fine,30.0,2003-04-30 00:00:00,
S80259,Create Fine,30.0,2003-04-30 00:00:00,
S80266,Create Fine,30.0,2003-05-01 00:00:00,
S44016,Create Fine,24.0,2003-05-02 00:00:00,
S80364,Payment,,2003-05-02 00:00:00,False
S42881,Create Fine,9.0,2003-05-03 00:00:00,
S42886,Create Fine,9.0,2003-05-03 00:00:00,
S80036,Create Fine,704.0,2003-05-03 00:00:00,
S72515,Create Fine,36.0,2003-05-03 00:00:00,
N48291,Payment,,2003-05-05 00:00:00,False
N40847,Receive Result Appeal from Prefecture,,2003-05-05 00:00:00,
N48516,Payment,,2003-05-06 00:00:00,False
S86183,Payment,,2003-05-06 00:00:00,False
S86281,Payment,,2003-05-06 00:00:00,False
S80036,Payment,,2003-05-06 00:00:00,False
V11764,Create Fine,34.0,2003-05-06 00:00:00,
V11771,Create Fine,34.0,2003-05-06 00:00:00,
V11758,Create Fine,35.0,2003-05-06 00:00:00,
S80266,Payment,,2003-05-07 00:00:00,False
V12024,Create Fine,30.0,2003-05-07 00:00:00,
S79494,Payment,,2003-05-09 00:00:00,False
S80041,Create Fine,704.0,2003-05-09 00:00:00,
S80039,Create Fine,704.0,2003-05-09 00:00:00,
N48561,Create Fine,550.0,2003-05-09 00:00:00,
N48574,Create Fine,550.0,2003-05-09 00:00:00,
S66388,Create Fine,20.0,2003-05-10 00:00:00,
N48754,Create Fine,536.0,2003-05-10 00:00:00,
S80707,Create Fine,22.0,2003-05-11 00:00:00,
S80046,Create Fine,704.0,2003-05-11 00:00:00,
S66393,Create Fine,20.0,2003-05-11 00:00:00,
S72526,Create Fine,36.0,2003-05-11 00:00:00,
S80044,Create Fine,704.0,2003-05-11 00:00:00,
S80551,Create Fine,704.0,2003-05-11 00:00:00,
S75602,Payment,,2003-05-12 00:00:00,
N48570,Create Fine,550.0,2003-05-12 00:00:00,
V11849,Create Fine,16.0,2003-05-12 00:00:00,
N48880,Create Fine,538.0,2003-05-12 00:00:00,
S42886,Payment,,2003-05-12 00:00:00,False
N48819,Payment,,2003-05-13 00:00:00,False
S66393,Payment,,2003-05-13 00:00:00,False
S43187,Payment,,2003-05-13 00:00:00,False
V12076,Create Fine,35.0,2003-05-14 00:00:00,
N48488,Create Fine,537.0,2003-05-15 00:00:00,
S80039,Payment,,2003-05-16 00:00:00,False
C17509,Create Fine,704.0,2003-05-16 00:00:00,
S80707,Payment,,2003-05-17 00:00:00,False
N48591,Create Fine,550.0,2003-05-17 00:00:00,
N48607,Create Fine,550.0,2003-05-19 00:00:00,
N49253,Create Fine,538.0,2003-05-19 00:00:00,
V8506,Payment,,2003-05-20 00:00:00,False
N46938,Send Fine,,2003-05-20 00:00:00,False
S43176,Send Fine,,2003-05-20 00:00:00,
S43183,Send Fine,,2003-05-20 00:00:00,
C17509,Payment,,2003-05-20 00:00:00,False
S66388,Payment,,2003-05-20 00:00:00,False
S79858,Payment,,2003-05-20 00:00:00,False
V11296,Send Fine,,2003-05-20 00:00:00,False
S79521,Send Fine,,2003-05-20 00:00:00,False
V11260,Send Fine,,2003-05-20 00:00:00,
S43818,Send Fine,,2003-05-20 00:00:00,False
N48613,Create Fine,550.0,2003-05-20 00:00:00,
V11529,Send Fine,,2003-05-20 00:00:00,False
S79542,Send Fine,,2003-05-20 00:00:00,False
N46999,Send Fine,,2003-05-20 00:00:00,False
V11478,Send Fine,,2003-05-20 00:00:00,False
C15081,Send Fine,,2003-05-20 00:00:00,
N48377,Send Fine,,2003-05-20 00:00:00,
N46942,Send Fine,,2003-05-20 00:00:00,
N46618,Send Fine,,2003-05-20 00:00:00,False
V11515,Send Fine,,2003-05-20 00:00:00,
N46921,Send Fine,,2003-05-20 00:00:00,
C15021,Send Fine,,2003-05-20 00:00:00,
S79418,Send Fine,,2003-05-20 00:00:00,
N47058,Send Fine,,2003-05-20 00:00:00,False
S79439,Send Fine,,2003-05-20 00:00:00,False
S79737,Send Fine,,2003-05-20 00:00:00,
N48025,Send Fine,,2003-05-20 00:00:00,
N48162,Send Fine,,2003-05-20 00:00:00,False
V10999,Send Fine,,2003-05-20 00:00:00,
S43867,Send Fine,,2003-05-20 00:00:00,False
S79834,Send Fine,,2003-05-20 00:00:00,
N48164,Send Fine,,2003-05-20 00:00:00,
V11116,Send Fine,,2003-05-20 00:00:00,
V10923,Send Fine,,2003-05-20 00:00:00,False
N46259,Send Fine,,2003-05-20 00:00:00,False
N47870,Send Fine,,2003-05-20 00:00:00,False
N47475,Send Fine,,2003-05-20 00:00:00,
V10960,Send Fine,,2003-05-20 00:00:00,False
V10944,Send Fine,,2003-05-20 00:00:00,
V11071,Send Fine,,2003-05-20 00:00:00,
N47738,Send Fine,,2003-05-20 00:00:00,False
N48159,Send Fine,,2003-05-20 00:00:00,False
N47491,Send Fine,,2003-05-20 00:00:00,False
N47215,Send Fine,,2003-05-20 00:00:00,
S79338,Send Fine,,2003-05-20 00:00:00,False
S79722,Send Fine,,2003-05-20 00:00:00,
N47808,Send Fine,,2003-05-20 00:00:00,
N47964,Send Fine,,2003-05-20 00:00:00,
N46681,Send Fine,,2003-05-20 00:00:00,
S79334,Send Fine,,2003-05-20 00:00:00,
N46690,Send Fine,,2003-05-20 00:00:00,False
V10856,Send Fine,,2003-05-20 00:00:00,
V11008,Send Fine,,2003-05-20 00:00:00,False
N40363,Send Fine,,2003-05-20 00:00:00,
S86116,Send Fine,,2003-05-20 00:00:00,False
N47223,Send Fine,,2003-05-20 00:00:00,False
V11382,Send Fine,,2003-05-20 00:00:00,
N47433,Send Fine,,2003-05-20 00:00:00,False
V11387,Send Fine,,2003-05-20 00:00:00,False
V11163,Send Fine,,2003-05-20 00:00:00,
V11170,Send Fine,,2003-05-20 00:00:00,False
S79892,Send Fine,,2003-05-20 00:00:00,
N48302,Send Fine,,2003-05-20 00:00:00,False
N48055,Send Fine,,2003-05-20 00:00:00,False
N47323,Send Fine,,2003-05-20 00:00:00,False
S79319,Send Fine,,2003-05-20 00:00:00,
N41226,Send Fine,,2003-05-20 00:00:00,False
N47175,Send Fine,,2003-05-20 00:00:00,
N46814,Send Fine,,2003-05-20 00:00:00,
N47733,Send Fine,,2003-05-20 00:00:00,False
N48172,Send Fine,,2003-05-20 00:00:00,
S79885,Send Fine,,2003-05-20 00:00:00,
V11202,Send Fine,,2003-05-20 00:00:00,
N47161,Send Fine,,2003-05-20 00:00:00,False
N41233,Send Fine,,2003-05-20 00:00:00,
N46232,Send Fine,,2003-05-20 00:00:00,False
N48659,Create Fine,537.0,2003-05-23 00:00:00,
N48513,Payment,,2003-05-24 00:00:00,False
V12081,Create Fine,29.0,2003-05-24 00:00:00,
N49008,Create Fine,536.0,2003-05-24 00:00:00,
N48613,Payment,,2003-05-26 00:00:00,False
V10944,Insert Fine Notification,,2003-05-26 00:00:00,
N49014,Create Fine,536.0,2003-05-26 00:00:00,
N41233,Insert Fine Notification,,2003-05-26 00:00:00,
N48672,Create Fine,537.0,2003-05-26 00:00:00,
S79319,Insert Fine Notification,,2003-05-26 00:00:00,
S79834,Insert Fine Notification,,2003-05-26 00:00:00,
N48377,Insert Fine Notification,,2003-05-26 00:00:00,
C15081,Insert Fine Notification,,2003-05-26 00:00:00,
S79334,Insert Fine Notification,,2003-05-26 00:00:00,
N47964,Insert Fine Notification,,2003-05-26 00:00:00,
N48172,Insert Fine Notification,,2003-05-26 00:00:00,
N46814,Insert Fine Notification,,2003-05-26 00:00:00,
N46942,Insert Fine Notification,,2003-05-26 00:00:00,
V11116,Insert Fine Notification,,2003-05-26 00:00:00,
N48164,Insert Fine Notification,,2003-05-26 00:00:00,
N49014,Payment,,2003-05-27 00:00:00,False
S79892,Insert Fine Notification,,2003-05-27 00:00:00,
N48025,Insert Fine Notification,,2003-05-27 00:00:00,
V12094,Create Fine,34.0,2003-05-27 00:00:00,
N48172,Payment,,2003-05-27 00:00:00,
V10856,Insert Fine Notification,,2003-05-27 00:00:00,
S79418,Insert Fine Notification,,2003-05-27 00:00:00,
V11163,Insert Fine Notification,,2003-05-27 00:00:00,
N46921,Insert Fine Notification,,2003-05-27 00:00:00,
N49012,Payment,,2003-05-27 00:00:00,False
S79885,Insert Fine Notification,,2003-05-27 00:00:00,
S79722,Insert Fine Notification,,2003-05-27 00:00:00,
C15021,Insert Fine Notification,,2003-05-28 00:00:00,
V11260,Insert Fine Notification,,2003-05-28 00:00:00,
S79737,Insert Fine Notification,,2003-05-28 00:00:00,
V11515,Insert Fine Notification,,2003-05-28 00:00:00,
V10999,Insert Fine Notification,,2003-05-28 00:00:00,
N47215,Insert Fine Notification,,2003-05-28 00:00:00,
N48699,Create Fine,537.0,2003-05-28 00:00:00,
N41233,Payment,,2003-05-28 00:00:00,
C15081,Payment,,2003-05-29 00:00:00,
N49303,Create Fine,538.0,2003-05-29 00:00:00,
V11515,Appeal to Judge,0.0,2003-05-29 00:00:00,
S80721,Create Fine,22.0,2003-05-29 00:00:00,
N49330,Create Fine,538.0,2003-05-30 00:00:00,
N47808,Insert Fine Notification,,2003-05-30 00:00:00,
S43183,Insert Fine Notification,,2003-05-31 00:00:00,
N40363,Insert Fine Notification,,2003-05-31 00:00:00,
N49319,Create Fine,538.0,2003-05-31 00:00:00,
V11071,Insert Fine Notification,,2003-05-31 00:00:00,
S54700,Create Fine,32.0,2003-06-02 00:00:00,
S80580,Create Fine,704.0,2003-06-02 00:00:00,
S77548,Create Fine,15.0,2003-06-02 00:00:00,
N49253,Payment,,2003-06-03 00:00:00,False
S43176,Insert Fine Notification,,2003-06-03 00:00:00,
V11382,Insert Fine Notification,,2003-06-03 00:00:00,
N49303,Payment,,2003-06-04 00:00:00,False
S79418,Payment,,2003-06-05 00:00:00,
N48607,Payment,,2003-06-05 00:00:00,False
N47475,Insert Fine Notification,,2003-06-05 00:00:00,
N49319,Payment,,2003-06-05 00:00:00,False
N46681,Insert Fine Notification,,2003-06-05 00:00:00,
N47175,Insert Fine Notification,,2003-06-05 00:00:00,
S80582,Create Fine,704.0,2003-06-05 00:00:00,
S81738,Create Fine,20.0,2003-06-06 00:00:00,
S54700,Payment,,2003-06-06 00:00:00,False
N48629,Create Fine,550.0,2003-06-06 00:00:00,
N49075,Create Fine,536.0,2003-06-06 00:00:00,
V11202,Insert Fine Notification,,2003-06-06 00:00:00,
S78984,Create Fine,29.0,2003-06-07 00:00:00,
N49087,Create Fine,536.0,2003-06-07 00:00:00,
S79193,Create Fine,21.0,2003-06-08 00:00:00,
S80861,Create Fine,10.0,2003-06-08 00:00:00,
S80750,Create Fine,22.0,2003-06-08 00:00:00,
S81153,Create Fine,21.0,2003-06-08 00:00:00,
S81002,Create Fine,28.0,2003-06-08 00:00:00,
S81152,Create Fine,21.0,2003-06-08 00:00:00,
N47808,Payment,,2003-06-09 00:00:00,
C15021,Payment,,2003-06-09 00:00:00,
V10999,Payment,,2003-06-09 00:00:00,
S80551,Payment,,2003-06-10 00:00:00,False
S80582,Payment,,2003-06-11 00:00:00,False
S79885,Payment,,2003-06-11 00:00:00,
S43183,Payment,,2003-06-11 00:00:00,
S80258,Payment,,2003-06-11 00:00:00,False
N46681,Payment,,2003-06-11 00:00:00,
S80861,Payment,,2003-06-12 00:00:00,False
S81152,Payment,,2003-06-13 00:00:00,False
N49106,Create Fine,536.0,2003-06-13 00:00:00,
V12210,Create Fine,30.0,2003-06-13 00:00:00,
N49107,Create Fine,536.0,2003-06-13 00:00:00,
N49409,Create Fine,550.0,2003-06-14 00:00:00,
S80600,Create Fine,704.0,2003-06-14 00:00:00,
N46373,Create Fine,541.0,2003-06-14 00:00:00,
S80313,Create Fine,31.0,2003-06-15 00:00:00,
S42827,Create Fine,9.0,2003-06-15 00:00:00,
S81509,Create Fine,12.0,2003-06-15 00:00:00,
S79000,Create Fine,29.0,2003-06-15 00:00:00,
S81516,Create Fine,12.0,2003-06-15 00:00:00,
S42826,Create Fine,9.0,2003-06-15 00:00:00,
S78988,Create Fine,29.0,2003-06-15 00:00:00,
S81570,Create Fine,704.0,2003-06-15 00:00:00,
S81669,Create Fine,9.0,2003-06-15 00:00:00,
S42824,Create Fine,9.0,2003-06-15 00:00:00,
S81611,Create Fine,30.0,2003-06-15 00:00:00,
N46380,Create Fine,541.0,2003-06-16 00:00:00,
N46409,Create Fine,541.0,2003-06-16 00:00:00,
N49143,Create Fine,536.0,2003-06-16 00:00:00,
S78984,Payment,,2003-06-17 00:00:00,False
S81669,Payment,,2003-06-17 00:00:00,False
V11163,Payment,,2003-06-17 00:00:00,
N48377,Payment,,2003-06-17 00:00:00,
S80313,Payment,,2003-06-17 00:00:00,False
N49106,Payment,,2003-06-17 00:00:00,False
S81611,Payment,,2003-06-17 00:00:00,False
S42827,Payment,,2003-06-17 00:00:00,False
N49107,Payment,,2003-06-18 00:00:00,False
N49854,Create Fine,536.0,2003-06-18 00:00:00,
N49856,Create Fine,536.0,2003-06-18 00:00:00,
S80750,Payment,,2003-06-18 00:00:00,False
S81509,Payment,,2003-06-18 00:00:00,False
S80600,Payment,,2003-06-18 00:00:00,False
V7155,Payment,,2003-06-18 00:00:00,False
N49143,Payment,,2003-06-19 00:00:00,False
N49856,Payment,,2003-06-19 00:00:00,False
N49448,Create Fine,550.0,2003-06-20 00:00:00,
S80981,Create Fine,37.0,2003-06-20 00:00:00,
V12295,Create Fine,11.0,2003-06-21 00:00:00,
S81516,Payment,,2003-06-21 00:00:00,False
S72546,Create Fine,36.0,2003-06-21 00:00:00,
V12291,Create Fine,11.0,2003-06-21 00:00:00,
S81303,Create Fine,26.0,2003-06-21 00:00:00,
S78845,Create Fine,16.0,2003-06-21 00:00:00,
S81157,Create Fine,21.0,2003-06-22 00:00:00,
S80653,Create Fine,34.0,2003-06-22 00:00:00,
S80935,Create Fine,11.0,2003-06-22 00:00:00,
S80661,Create Fine,34.0,2003-06-22 00:00:00,
S80666,Create Fine,34.0,2003-06-22 00:00:00,
N49472,Create Fine,550.0,2003-06-22 00:00:00,
N49549,Create Fine,538.0,2003-06-22 00:00:00,
S81626,Create Fine,30.0,2003-06-22 00:00:00,
N47523,Create Fine,548.0,2003-06-22 00:00:00,
S42971,Create Fine,10.0,2003-06-22 00:00:00,
S81711,Create Fine,20.0,2003-06-22 00:00:00,
N47531,Create Fine,548.0,2003-06-22 00:00:00,
N49531,Create Fine,538.0,2003-06-22 00:00:00,
S81173,Create Fine,21.0,2003-06-22 00:00:00,
S80665,Create Fine,34.0,2003-06-22 00:00:00,
S81711,Payment,,2003-06-23 00:00:00,False
N40847,Notify Result Appeal to Offender,,2003-06-23 00:00:00,
N49547,Create Fine,538.0,2003-06-23 00:00:00,
S78845,Payment,,2003-06-23 00:00:00,False
S81547,Create Fine,12.0,2003-06-24 00:00:00,
N45627,Notify Result Appeal to Offender,,2003-06-24 00:00:00,
S72546,Payment,,2003-06-25 00:00:00,False
N49887,Create Fine,536.0,2003-06-25 00:00:00,
S81157,Payment,,2003-06-25 00:00:00,False
S81262,Create Fine,12.0,2003-06-25 00:00:00,
S81634,Create Fine,30.0,2003-06-26 00:00:00,
S81303,Payment,,2003-06-26 00:00:00,False
S80356,Payment,,2003-06-26 00:00:00,False
S81804,Create Fine,16.0,2003-06-26 00:00:00,
N45973,Payment,,2003-06-26 00:00:00,False
S81547,Payment,,2003-06-26 00:00:00,False
S80653,Payment,,2003-06-26 00:00:00,False
S80935,Payment,,2003-06-26 00:00:00,False
S77522,Receive Result Appeal from Prefecture,,2003-06-26 00:00:00,
N49764,Create Fine,550.0,2003-06-27 00:00:00,
S81153,Payment,,2003-06-27 00:00:00,False
N49564,Create Fine,538.0,2003-06-28 00:00:00,
S81180,Create Fine,21.0,2003-06-28 00:00:00,
S81859,Create Fine,37.0,2003-06-28 00:00:00,
S81746,Create Fine,20.0,2003-06-29 00:00:00,
S81747,Create Fine,20.0,2003-06-29 00:00:00,
N49590,Create Fine,538.0,2003-06-29 00:00:00,
N49598,Create Fine,538.0,2003-06-29 00:00:00,
N46436,Create Fine,541.0,2003-06-29 00:00:00,
N49585,Create Fine,538.0,2003-06-29 00:00:00,
C15207,Create Fine,30.0,2003-06-29 00:00:00,
N47577,Create Fine,548.0,2003-06-30 00:00:00,
S81030,Create Fine,28.0,2003-06-30 00:00:00,
N49887,Payment,,2003-06-30 00:00:00,False
N48922,Create Fine,541.0,2003-06-30 00:00:00,
N49590,Payment,,2003-06-30 00:00:00,False
C15207,Payment,,2003-06-30 00:00:00,False
N46409,Payment,,2003-07-01 00:00:00,False
N48922,Payment,,2003-07-01 00:00:00,False
S81746,Payment,,2003-07-01 00:00:00,False
S81859,Payment,,2003-07-01 00:00:00,False
N48574,Payment,,2003-07-02 00:00:00,False
N49854,Payment,,2003-07-02 00:00:00,False
N49633,Create Fine,538.0,2003-07-03 00:00:00,
S81738,Payment,,2003-07-03 00:00:00,False
N49585,Payment,,2003-07-03 00:00:00,False
S80981,Payment,,2003-07-03 00:00:00,False
N49564,Payment,,2003-07-03 00:00:00,False
S81224,Create Fine,22.0,2003-07-05 00:00:00,
V11071,Payment,,2003-07-05 00:00:00,
N49680,Create Fine,538.0,2003-07-05 00:00:00,
S81235,Create Fine,22.0,2003-07-05 00:00:00,
N49643,Create Fine,538.0,2003-07-05 00:00:00,
S86676,Create Fine,21.0,2003-07-06 00:00:00,
S81193,Create Fine,21.0,2003-07-06 00:00:00,
S81678,Create Fine,9.0,2003-07-06 00:00:00,
S86754,Create Fine,12.0,2003-07-06 00:00:00,
N49664,Create Fine,538.0,2003-07-06 00:00:00,
S81196,Create Fine,21.0,2003-07-06 00:00:00,
S86710,Create Fine,11.0,2003-07-06 00:00:00,
S86464,Create Fine,9.0,2003-07-06 00:00:00,
S86671,Create Fine,21.0,2003-07-06 00:00:00,
S86660,Create Fine,21.0,2003-07-06 00:00:00,
S81689,Create Fine,9.0,2003-07-06 00:00:00,
S81681,Create Fine,9.0,2003-07-06 00:00:00,
N49813,Create Fine,550.0,2003-07-06 00:00:00,
S80941,Create Fine,11.0,2003-07-06 00:00:00,
S80949,Create Fine,11.0,2003-07-06 00:00:00,
S81240,Create Fine,22.0,2003-07-06 00:00:00,
S81393,Create Fine,15.0,2003-07-06 00:00:00,
N46436,Payment,,2003-07-07 00:00:00,False
N49664,Payment,,2003-07-07 00:00:00,False
N49823,Create Fine,550.0,2003-07-07 00:00:00,
S86660,Payment,,2003-07-07 00:00:00,False
N40363,Payment,,2003-07-07 00:00:00,
S86710,Payment,,2003-07-08 00:00:00,False
V12405,Create Fine,29.0,2003-07-08 00:00:00,
S75980,Payment,,2003-07-08 00:00:00,False
N48959,Create Fine,541.0,2003-07-09 00:00:00,
N47599,Create Fine,548.0,2003-07-09 00:00:00,
N49834,Create Fine,550.0,2003-07-09 00:00:00,
N46032,Receive Result Appeal from Prefecture,,2003-07-10 00:00:00,
S81956,Create Fine,30.0,2003-07-10 00:00:00,
S81954,Create Fine,30.0,2003-07-10 00:00:00,
S81235,Payment,,2003-07-10 00:00:00,False
S81678,Payment,,2003-07-11 00:00:00,
N48983,Create Fine,541.0,2003-07-11 00:00:00,
N48967,Create Fine,541.0,2003-07-11 00:00:00,
S81224,Payment,,2003-07-11 00:00:00,False
N49711,Create Fine,538.0,2003-07-12 00:00:00,
N49706,Create Fine,538.0,2003-07-12 00:00:00,
S81345,Create Fine,26.0,2003-07-13 00:00:00,
N45627,Payment,,2003-07-14 00:00:00,False
S81681,Payment,,2003-07-14 00:00:00,False
V11116,Insert Date Appeal to Prefecture,,2003-07-15 00:00:00,
V10944,Insert Date Appeal to Prefecture,,2003-07-15 00:00:00,
V12477,Create Fine,22.0,2003-07-16 00:00:00,
S86905,Create Fine,28.0,2003-07-16 00:00:00,
S81345,Payment,,2003-07-16 00:00:00,False
N49633,Payment,,2003-07-16 00:00:00,False
S79737,Insert Date Appeal to Prefecture,,2003-07-16 00:00:00,
N49472,Payment,,2003-07-17 00:00:00,False
N49598,Payment,,2003-07-17 00:00:00,False
S86905,Payment,,2003-07-17 00:00:00,False
S81954,Payment,,2003-07-18 00:00:00,False
S80682,Create Fine,34.0,2003-07-19 00:00:00,
S86813,Create Fine,26.0,2003-07-19 00:00:00,
S86823,Create Fine,26.0,2003-07-19 00:00:00,
N50058,Create Fine,550.0,2003-07-19 00:00:00,
S81472,Create Fine,20.0,2003-07-19 00:00:00,
S81476,Create Fine,20.0,2003-07-19 00:00:00,
S87502,Create Fine,11.0,2003-07-19 00:00:00,
S81470,Create Fine,20.0,2003-07-19 00:00:00,
S87769,Create Fine,20.0,2003-07-20 00:00:00,
