REQUEST_ID,ACTIVITY,START_DATE,END_DATE,CE_UO,ROLE,CLOSURE_TYPE,CLOSURE_REASON,WORKING_STATE,case_cost,outcome
20192001652,Pending Liquidation Request,2019-02-08 13:43:32,2019-02-12 03:33:54.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20192002386,Service closure Request with BO responsibility,2019-02-08 15:17:36,2019-02-08 15:18:16.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192002386,Pending Request for Reservation Closure,2019-02-08 15:18:16,2019-02-08 15:19:58.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20192002386,Pending Liquidation Request,2019-02-08 15:19:58,2019-02-12 03:37:38.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20192000150,Pending Request for Reservation Closure,2019-02-08 15:27:04,2019-02-08 15:27:37.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20192000150,Pending Liquidation Request,2019-02-08 15:27:37,2019-02-12 03:22:24.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20192000148,Pending Request for Reservation Closure,2019-02-08 15:28:08,2019-02-08 15:31:43.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20192000148,Pending Liquidation Request,2019-02-08 15:31:43,2019-02-12 03:22:17.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20192001095,Pending Request for Reservation Closure,2019-02-08 15:58:19,2019-02-08 15:59:44.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
20192001095,Pending Liquidation Request,2019-02-08 15:59:44,2019-02-12 03:30:01.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
20192000750,Pending Request for Reservation Closure,2019-02-08 16:01:56,2019-02-08 16:04:06.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20192000750,Pending Liquidation Request,2019-02-08 16:04:06,2019-02-12 03:28:21.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20192000707,Pending Request for Reservation Closure,2019-02-08 16:32:00,2019-02-08 16:35:40.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
20192000707,Pending Liquidation Request,2019-02-08 16:35:40,2019-02-12 03:27:57.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20192000059,Pending Request for Reservation Closure,2019-02-08 16:42:05,2019-02-08 16:43:30.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
20192000059,Pending Liquidation Request,2019-02-08 16:43:30,2019-02-12 03:21:07.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20192002391,Pending Request for Reservation Closure,2019-02-08 17:07:32,2019-02-08 17:07:33.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,13.510000000000002,
20192002391,Pending Liquidation Request,2019-02-08 17:07:33,2019-02-12 03:37:42.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,14.310000000000002,
20191012276,Pending Request for Reservation Closure,2019-02-08 17:32:26,2019-02-08 17:35:32.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20191012276,Pending Liquidation Request,2019-02-08 17:35:32,2019-02-12 03:11:25.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20192000223,Pending Request for Reservation Closure,2019-02-08 17:48:55,2019-02-08 17:51:41.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
20192000223,Pending Liquidation Request,2019-02-08 17:51:41,2019-02-12 03:23:02.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
201810006512,Request completed with account closure,2019-02-09 03:03:58,2019-02-09 03:03:58.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,8.11,False
201812000181,Pending Request for acquittance of heirs,2019-02-09 03:04:20,2019-02-11 09:59:44.000,BOF,BACK-OFFICE,Inheritance,,Completed,12.31,True
20191009638,Pending Request for acquittance of heirs,2019-02-09 03:07:32,2019-02-11 12:32:35.000,BOF,BACK-OFFICE,Inheritance,,Completed,13.71,True
20191012195,Pending Request for acquittance of heirs,2019-02-09 03:09:52,2019-02-11 12:04:47.000,BOF,BACK-OFFICE,Inheritance,,Completed,12.31,True
20191012263,Request completed with account closure,2019-02-09 03:10:05,2019-02-09 03:10:05.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,8.11,False
20191013350,Back-Office Adjustment Requested,2019-02-09 03:12:33,2019-02-11 10:57:07.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,15.31,
20191014738,Request completed with account closure,2019-02-09 03:17:29,2019-02-09 03:17:29.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
20191014816,Request completed with account closure,2019-02-09 03:18:10,2019-02-09 03:18:10.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,8.11,False
20191014944,Request completed with account closure,2019-02-09 03:19:05,2019-02-09 03:19:05.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,8.11,False
20192000576,Request completed with account closure,2019-02-09 03:21:43,2019-02-09 03:21:43.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
20192000900,Request completed with account closure,2019-02-09 03:22:05,2019-02-09 03:22:05.000,BOF,BACK-OFFICE,Client Recess,4 - Open new bank account. Same dip,Completed,8.11,False
20192001528,Request completed with account closure,2019-02-09 03:22:48,2019-02-09 03:22:48.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
20192003507,Request created,2019-02-09 08:02:48,2019-02-11 10:12:13.000,36,APPLICANT,Client Recess,,Completed,1.5,
20191014189,Pending Request for Reservation Closure,2019-02-11 09:11:47,2019-02-11 09:14:51.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
20191014189,Pending Liquidation Request,2019-02-11 09:14:51,2019-02-13 03:12:25.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20192002599,Service closure Request with BO responsibility,2019-02-11 09:25:19,2019-02-13 15:13:37.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
20191006886,Pending Request for acquittance of heirs,2019-02-11 09:56:51,2019-02-11 09:57:31.000,BOF,BACK-OFFICE,Inheritance,,Completed,13.71,True
20191006886,Request completed with account closure,2019-02-11 09:57:31,2019-02-11 09:57:31.000,BOF,BACK-OFFICE,Inheritance,,Completed,14.51,True
201812000181,Request completed with account closure,2019-02-11 09:59:44,2019-02-11 09:59:44.000,BOF,BACK-OFFICE,Inheritance,,Completed,13.11,True
20192003507,Service closure Request with BO responsibility,2019-02-11 10:12:13,2019-02-11 10:14:43.000,BOF,BACK-OFFICE,Client Recess,,Completed,2.3,
20192003507,Pending Request for Reservation Closure,2019-02-11 10:14:43,2019-02-11 10:14:58.000,BOF,BACK-OFFICE,Client Recess,,Completed,3.1,
20192003507,Pending Liquidation Request,2019-02-11 10:14:58,2019-02-13 03:38:25.000,BOF,BACK-OFFICE,Client Recess,,Completed,3.9,
20192003087,Pending Request for Reservation Closure,2019-02-11 10:35:20,2019-02-11 10:38:48.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20192003087,Pending Liquidation Request,2019-02-11 10:38:48,2019-02-13 03:35:27.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20191012225,Service closure Request with BO responsibility,2019-02-11 10:56:00,2019-02-18 16:33:52.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.000000000000004,
20191013350,Request completed with account closure,2019-02-11 10:57:07,2019-02-11 10:57:07.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,16.11,False
20192002863,Pending Request for Reservation Closure,2019-02-11 11:32:54,2019-02-11 11:34:58.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
20192002863,Pending Liquidation Request,2019-02-11 11:34:58,2019-02-13 03:33:53.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20192003792,Request created,2019-02-11 11:42:20,2019-02-11 11:43:18.000,491,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20191013214,Network Adjustment Requested,2019-02-11 11:42:55,2019-02-11 11:50:37.000,388,APPLICANT,Client Recess,1 - Client lost,Completed,13.31,
20192003792,Evaluating Request (NO registered letter),2019-02-11 11:43:18,2019-02-11 11:56:10.000,344,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20191013214,Service closure Request with BO responsibility,2019-02-11 11:50:37,2019-02-12 18:23:19.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,14.11,
20192003807,Request created,2019-02-11 11:55:23,2019-02-11 11:56:23.000,92,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
20192003807,Service closure Request with network responsibility,2019-02-11 11:56:23,2019-02-11 12:11:44.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
20192003830,Request created,2019-02-11 11:59:41,2019-02-11 12:00:15.000,195,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,1.5,
20192003830,Service closure Request with network responsibility,2019-02-11 12:00:15,2019-02-11 13:06:56.000,,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,2.1,
20192003834,Request created,2019-02-11 12:02:34,2019-02-11 12:04:36.000,220,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,1.5,
20192003792,Service closure Request with network responsibility,2019-02-11 12:03:23,2019-02-11 12:07:09.000,344,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20192003834,Service closure Request with network responsibility,2019-02-11 12:04:36,2019-02-11 12:05:43.000,,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,2.1,
20191012195,Request completed with account closure,2019-02-11 12:04:47,2019-02-11 12:04:47.000,BOF,BACK-OFFICE,Inheritance,,Completed,13.11,True
20192003834,Authorization Requested,2019-02-11 12:05:43,2019-02-11 12:30:21.000,120,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
20192003792,Service closure Request with BO responsibility,2019-02-11 12:07:09,2019-02-13 15:05:42.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192003807,Authorization Requested,2019-02-11 12:11:44,2019-02-12 13:42:28.000,473,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
20191010818,Pending Request for Reservation Closure,2019-02-11 12:13:01,2019-02-11 12:14:58.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.9099999999999975,
20191010818,Pending Liquidation Request,2019-02-11 12:14:58,2019-02-13 03:07:44.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,8.709999999999999,
20192003834,Service closure Request with BO responsibility,2019-02-11 12:30:21,2019-02-12 17:41:53.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
20192003886,Request created,2019-02-11 12:32:26,2019-02-11 12:32:43.000,20,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20191009638,Request completed with account closure,2019-02-11 12:32:35,2019-02-11 12:32:35.000,BOF,BACK-OFFICE,Inheritance,,Completed,14.51,True
20192003886,Evaluating Request (NO registered letter),2019-02-11 12:32:43,2019-02-13 17:19:03.000,305,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20192003830,Authorization Requested,2019-02-11 13:06:56,2019-02-19 11:47:41.000,277,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
20192001248,Service closure Request with BO responsibility,2019-02-11 13:15:26,2019-02-15 16:02:18.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
20191014118,Service closure Request with network responsibility,2019-02-11 13:17:56,2019-02-15 09:35:56.000,50,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20192003987,Request created,2019-02-11 14:08:47,2019-02-11 14:09:05.000,480,APPLICANT,Bank Recess,,Completed,1.5,
20192003987,Service closure Request with BO responsibility,2019-02-11 14:09:05,2019-02-11 14:09:41.000,,BACK-OFFICE,Bank Recess,,Completed,2.3,
20192003987,Pending Request for Reservation Closure,2019-02-11 14:09:41,2019-02-11 14:10:48.000,303,BACK-OFFICE,Bank Recess,,Completed,3.1,
20192003987,Pending Liquidation Request,2019-02-11 14:10:48,2019-02-13 03:40:08.000,303,BACK-OFFICE,Bank Recess,,Completed,3.9,
20192001847,Pending Request for Reservation Closure,2019-02-11 14:54:19,2019-02-11 14:55:05.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
20192001847,Pending Liquidation Request,2019-02-11 14:55:05,2019-02-13 03:28:04.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20192001885,Pending Request for Reservation Closure,2019-02-11 15:00:44,2019-02-11 15:03:07.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20192001885,Pending Liquidation Request,2019-02-11 15:03:07,2019-02-13 03:28:31.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20191013980,Pending Request for Reservation Closure,2019-02-11 15:44:14,2019-02-11 15:46:59.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20191013980,Pending Liquidation Request,2019-02-11 15:46:59,2019-02-13 03:12:00.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20192000708,Pending Request for Reservation Closure,2019-02-11 16:26:56,2019-02-11 16:30:59.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
20192000708,Pending Liquidation Request,2019-02-11 16:30:59,2019-02-13 03:19:08.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20191012730,Pending Request for Reservation Closure,2019-02-11 16:43:09,2019-02-11 16:46:51.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20191012730,Pending Liquidation Request,2019-02-11 16:46:51,2019-02-13 03:09:16.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20191013122,Pending Request for Reservation Closure,2019-02-11 16:46:52,2019-02-11 16:50:54.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20191013122,Pending Liquidation Request,2019-02-11 16:50:54,2019-02-13 03:09:53.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20192003119,Pending Request for Reservation Closure,2019-02-11 16:56:11,2019-02-11 16:59:04.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
20192003119,Pending Liquidation Request,2019-02-11 16:59:04,2019-02-13 03:35:34.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
201810010740,Request completed with account closure,2019-02-12 03:03:37,2019-02-12 03:03:37.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,14.510000000000005,False
201811009800,Back-Office Adjustment Requested,2019-02-12 03:04:40,2019-02-12 13:04:47.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,18.72,
20191008420,Request completed with account closure,2019-02-12 03:07:57,2019-02-12 03:07:57.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
20191010564,Request completed with account closure,2019-02-12 03:09:42,2019-02-12 03:09:42.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,9.51,False
20191011006,Request completed with account closure,2019-02-12 03:09:59,2019-02-12 03:09:59.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,8.11,False
20191011665,Request completed with account closure,2019-02-12 03:10:31,2019-02-12 03:10:31.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
20191012276,Request completed with account closure,2019-02-12 03:11:25,2019-02-12 03:11:25.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
20191012327,Request completed with account closure,2019-02-12 03:11:34,2019-02-12 03:11:34.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
20191014692,Request completed with account closure,2019-02-12 03:18:18,2019-02-12 03:18:18.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,8.11,False
20192000059,Request completed with account closure,2019-02-12 03:21:07,2019-02-12 03:21:07.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,8.11,False
20192000148,Request completed with account closure,2019-02-12 03:22:17,2019-02-12 03:22:17.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
20192000150,Request completed with account closure,2019-02-12 03:22:24,2019-02-12 03:22:24.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
20192000223,Request completed with account closure,2019-02-12 03:23:02,2019-02-12 03:23:02.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,8.11,False
20192000659,Request completed with account closure,2019-02-12 03:27:26,2019-02-12 03:27:26.000,BOF,BACK-OFFICE,Client Recess,7 - Keep other relationships. Same dip,Completed,19.800000000000004,False
20192000707,Request completed with account closure,2019-02-12 03:27:57,2019-02-12 03:27:57.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,8.11,False
20192000750,Request completed with account closure,2019-02-12 03:28:21,2019-02-12 03:28:21.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
20192001095,Request completed with account closure,2019-02-12 03:30:01,2019-02-12 03:30:01.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,8.11,False
20192001652,Request completed with account closure,2019-02-12 03:33:54,2019-02-12 03:33:54.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,8.11,False
20192001900,Request completed with account closure,2019-02-12 03:35:24,2019-02-12 03:35:24.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,8.11,False
