Case ID,Activity,Resource,Complete Timestamp,Outcome,Progress
9546721,register objection and appeal periods,560912,2014-03-18 08:00:00,None,continue
9622266,retrieve missing data,2670601,2014-03-18 08:00:00,True,continue
9800628,register submission date request,560912,2014-03-18 08:00:00,None,continue
9609455,term for supplying missing data,2670601,2014-03-18 08:00:00,True,continue
9609455,phase asked additional information,2670601,2014-03-18 08:00:00,None,continue
9622266,create subcases completeness,2670601,2014-03-18 08:00:00,None,continue
9609455,procedure change,2670601,2014-03-18 08:00:00,None,continue
9609455,create letter requesting missing data,2670601,2014-03-18 08:00:00,None,continue
9622266,create letter requesting missing data,2670601,2014-03-18 08:00:00,None,continue
9609455,retrieve missing data,2670601,2014-03-18 08:00:00,True,continue
9622266,procedure change,2670601,2014-03-18 08:00:00,None,continue
9609455,request complete,2670601,2014-03-18 08:00:00,None,continue
9609455,enter senddate retrieve missing data,2670601,2014-03-18 18:31:30,True,continue
8816378,enter date draft decisionenvironmental permit,560890,2014-03-18 23:03:17,None,continue
9545290,enter senddate retrieve missing data,2670601,2014-03-18 23:50:26,True,continue
8994782,set decision status,2670601,2014-03-19 08:00:00,True,continue
9082329,suspension ground applicable,2670601,2014-03-19 08:00:00,True,continue
9082329,article 34  WABO applies,2670601,2014-03-19 08:00:00,True,continue
8994782,phase asked additional information,2670601,2014-03-19 08:00:00,True,continue
9082329,send letter in progress,2670601,2014-03-19 08:00:00,True,continue
9566055,enter senddate retrieve missing data,2670601,2014-03-19 08:00:00,True,continue
8994782,creating decision permanently suspended,2670601,2014-03-19 08:00:00,True,continue
9082329,request complete,2670601,2014-03-19 08:00:00,True,continue
9082329,set decision status,2670601,2014-03-19 08:00:00,True,continue
9082329,creating environmental permit decision,2670601,2014-03-19 08:00:00,True,continue
8994782,receive additional information,2670601,2014-03-19 08:00:00,True,continue
9082329,treat subcases content,2670601,2014-03-19 08:00:00,True,continue
8994782,keep permanently suspended,2670601,2014-03-19 08:00:00,True,continue
9082329,completed subcases content,2670601,2014-03-19 08:00:00,True,continue
9012817,objection lodged against decision,560912,2014-03-19 08:00:00,True,continue
8994782,decision date prior to decision,2670601,2014-03-19 08:00:00,True,continue
9012817,phase decision irrevocable,560912,2014-03-19 08:00:00,True,continue
9012817,enter date publication decision environmental permit,560912,2014-03-19 08:00:00,True,continue
9012817,read publication date field,560912,2014-03-19 08:00:00,True,continue
9012817,read publication date field,560912,2014-03-19 08:00:00,True,continue
8632892,appeal logded,560912,2014-03-19 08:00:00,None,continue
8632892,phase decision irrevocable,560912,2014-03-19 08:00:00,None,continue
9012817,stop all running subcases 2b,560912,2014-03-19 08:00:00,True,continue
8632892,read publication date field,560912,2014-03-19 08:00:00,None,continue
9622266,enter senddate retrieve missing data,2670601,2014-03-19 08:00:00,True,continue
9082329,coordination of application,2670601,2014-03-19 08:00:00,True,continue
8994782,decision keep permanently suspended,2670601,2014-03-19 08:00:00,True,continue
9082329,phase application receptive,2670601,2014-03-19 08:00:00,True,continue
9082329,procedure change,2670601,2014-03-19 08:00:00,True,continue
9082329,phase advice known,2670601,2014-03-19 08:00:00,True,continue
9082329,grounds for refusal,2670601,2014-03-19 08:00:00,True,continue
9082329,procedure change after completeness,2670601,2014-03-19 08:00:00,True,continue
9082329,assessment of content completed,2670601,2014-03-19 08:00:00,True,continue
9082329,decision date prior to decision,2670601,2014-03-19 08:00:00,True,continue
8994782,enter senddate decision permanent suspension,2670601,2014-03-19 08:00:00,True,continue
9082329,by law,2670601,2014-03-19 08:00:00,True,continue
8994782,phase permanently suspended,2670601,2014-03-19 08:00:00,True,end
9082329,ask stakeholders views,2670601,2014-03-19 08:00:00,True,continue
8994782,create cover letter permanent suspension,2670601,2014-03-19 08:00:00,True,continue
9012817,set phase: phase permitting irrevocable,560912,2014-03-19 17:22:18,True,end
8632892,set phase: phase permitting irrevocable,560912,2014-03-19 17:35:53,None,continue
9294701,record date of decision environmental permit,560912,2014-03-20 08:00:00,True,continue
9179654,create letter requesting missing data,560462,2014-03-20 08:00:00,None,continue
9591194,create subcases completeness,2670601,2014-03-20 08:00:00,None,continue
9179654,retrieve missing data,560462,2014-03-20 08:00:00,True,continue
9179654,phase asked additional information,560462,2014-03-20 08:00:00,True,continue
9179654,request complete,560462,2014-03-20 08:00:00,True,continue
9591194,treat subcases completeness,2670601,2014-03-20 08:00:00,None,continue
9179654,term for supplying missing data,560462,2014-03-20 08:00:00,None,continue
9381889,start decision phase decision permitting sent,560912,2014-03-20 08:00:00,None,continue
9381889,set decision phase decision permitting decided,560912,2014-03-20 08:00:00,None,continue
9591194,subcases completeness completed,2670601,2014-03-20 08:00:00,None,continue
9381889,record date of decision environmental permit,560912,2014-03-20 08:00:00,False,end
9591194,procedure change,2670601,2014-03-20 08:00:00,None,continue
9819575,register submission date request,560925,2014-03-20 08:00:00,None,continue
9763464,OLO messaging active,9264148,2014-03-20 08:00:00,None,continue
9763464,phase application received,9264148,2014-03-20 08:00:00,None,continue
9294701,set decision phase decision permitting decided,560912,2014-03-20 08:00:00,True,end
9294701,enter senddate decision environmental permit,560912,2014-03-20 08:00:00,True,continue
9294701,start decision phase decision permitting sent,560912,2014-03-20 08:00:00,True,continue
9591194,phase application receptive,2670601,2014-03-20 08:00:00,None,continue
9591194,send letter in progress,2670601,2014-03-20 08:00:00,None,continue
9381889,enter senddate decision environmental permit,560912,2014-03-20 08:00:00,None,continue
9763464,send confirmation receipt,9264148,2014-03-20 08:00:00,None,continue
9591194,coordination of application,2670601,2014-03-20 08:00:00,None,continue
9763464,send confirmation receipt,9264148,2014-03-20 08:00:00,None,continue
9591194,assessment of content completed,2670601,2014-03-20 08:00:00,None,continue
9591194,phase advice known,2670601,2014-03-20 08:00:00,None,continue
9546721,record date of decision environmental permit,560912,2014-03-20 08:00:00,None,continue
9763464,start WABOprocedure,9264148,2014-03-20 08:00:00,None,continue
9546721,set decision phase decision permitting decided,560912,2014-03-20 08:00:00,None,continue
9591194,grounds for refusal,2670601,2014-03-20 08:00:00,None,continue
9822102,register submission date request,560872,2014-03-20 08:00:00,None,continue
9591194,ask stakeholders views,2670601,2014-03-20 08:00:00,None,continue
9591194,by law,2670601,2014-03-20 08:00:00,None,continue
9591194,creating environmental permit decision,2670601,2014-03-20 08:00:00,None,continue
9591194,set decision status,2670601,2014-03-20 08:00:00,None,continue
9591194,decision date prior to decision,2670601,2014-03-20 08:00:00,None,continue
9591194,request complete,2670601,2014-03-20 08:00:00,None,continue
9591194,treat subcases content,2670601,2014-03-20 08:00:00,None,continue
9591194,suspension ground applicable,2670601,2014-03-20 08:00:00,None,continue
9591194,article 34  WABO applies,2670601,2014-03-20 08:00:00,None,continue
9612474,set decision phase decision permitting decided,560912,2014-03-20 08:00:00,None,continue
9763464,create procedure confirmation,9264148,2014-03-20 08:00:00,None,continue
9763464,create publication document,9264148,2014-03-20 08:00:00,None,continue
9612474,enter senddate decision environmental permit,560912,2014-03-20 08:00:00,None,continue
9612474,record date of decision environmental permit,560912,2014-03-20 08:00:00,None,continue
9612474,start decision phase decision permitting sent,560912,2014-03-20 08:00:00,False,end
9763464,registration date publication,9264148,2014-03-20 08:00:00,None,continue
9763464,create subcases completeness,9264148,2014-03-20 08:00:00,None,continue
9763464,forward to the competent authority,9264148,2014-03-20 08:00:00,None,continue
9546721,enter senddate decision environmental permit,560912,2014-03-20 08:00:00,None,continue
9546721,start decision phase decision permitting sent,560912,2014-03-20 08:00:00,None,continue
9591194,completed subcases content,2670601,2014-03-20 08:00:00,None,continue
9763464,regular procedure without MER,9264148,2014-03-20 08:00:00,None,continue
9591194,procedure change,2670601,2014-03-20 08:00:00,None,continue
9763464,enter senddate acknowledgement,9264148,2014-03-20 16:50:31,None,continue
9179654,enter senddate retrieve missing data,560462,2014-03-21 08:00:00,True,continue
9825880,register submission date request,560872,2014-03-21 08:00:00,None,continue
9053509,enter senddate decision,560890,2014-03-21 08:00:00,True,continue
9053509,by law,560890,2014-03-21 08:00:00,True,continue
9745837,generating decision environmental permit,2670601,2014-03-21 08:00:00,None,continue
9745837,submit decision,2670601,2014-03-21 08:00:00,None,continue
9745837,phase decision ready,2670601,2014-03-21 08:00:00,None,continue
9053509,phase decision sent,560890,2014-03-21 08:00:00,True,continue
9053509,coordination of application,560890,2014-03-21 08:00:00,True,continue
9053509,ask stakeholders views,560890,2014-03-21 08:00:00,True,continue
9053509,generating decision environmental permit,560890,2014-03-21 08:00:00,True,continue
9053509,suspension ground applicable,560890,2014-03-21 08:00:00,True,continue
9053509,creating environmental permit decision,560890,2014-03-21 08:00:00,True,continue
9053509,set decision status,560890,2014-03-21 08:00:00,True,continue
9053509,phase decision taken,560890,2014-03-21 08:00:00,True,continue
9053509,register objection and appeal periods,560890,2014-03-21 08:00:00,True,continue
9053509,creating cover letter decision,560890,2014-03-21 08:00:00,True,continue
9053509,transcript decision environmental permit to stakeholders,560890,2014-03-21 08:00:00,True,continue
9053509,enter senddate decision environmental permit,560890,2014-03-21 08:00:00,True,continue
9053509,decision date prior to decision,560890,2014-03-21 08:00:00,True,continue
9053509,grounds for refusal,560890,2014-03-21 08:00:00,True,continue
9843323,register submission date request,560912,2014-03-23 08:00:00,None,continue
8860525,MER present in supplement,560872,2014-03-24 08:00:00,True,continue
8860525,send confirmation receipt additional data,560872,2014-03-24 08:00:00,True,continue
9053509,register date environmental permit decision,560890,2014-03-24 08:00:00,True,continue
9053509,set decision phase decision permitting decided,560890,2014-03-24 08:00:00,True,continue
9385395,send confirmation receipt additional data,560872,2014-03-24 08:00:00,True,continue
9863829,register submission date request,560912,2014-03-24 08:00:00,None,continue
9819575,registration date publication,560925,2014-03-24 08:00:00,None,continue
9822102,OLO messaging active,560872,2014-03-24 08:00:00,None,continue
9822102,phase application received,560872,2014-03-24 08:00:00,None,continue
9822102,send confirmation receipt,560872,2014-03-24 08:00:00,None,continue
9822102,send confirmation receipt,560872,2014-03-24 08:00:00,None,continue
9822102,start WABOprocedure,560872,2014-03-24 08:00:00,None,continue
9822102,create procedure confirmation,560872,2014-03-24 08:00:00,None,continue
9822102,create publication document,560872,2014-03-24 08:00:00,None,continue
9822102,registration date publication,560872,2014-03-24 08:00:00,None,continue
9822102,create subcases completeness,560872,2014-03-24 08:00:00,None,continue
9822102,forward to the competent authority,560872,2014-03-24 08:00:00,None,continue
9822102,regular procedure without MER,560872,2014-03-24 08:00:00,None,continue
9825880,OLO messaging active,560872,2014-03-24 08:00:00,None,continue
9825880,phase application received,560872,2014-03-24 08:00:00,None,continue
9385395,receive additional information,560872,2014-03-24 08:00:00,True,continue
9385395,phase additional information received,560872,2014-03-24 08:00:00,True,continue
